src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
17.248.137.197,192.168.128.81,443,6,0.0001079291984458,2.658641683153758e-05,0.0082191780821917,0.0550989345509893,0.0744784889460266,0.0763239626403699,AppleiCloud
192.168.128.26,17.248.137.232,443,6,0.0001726867175133,8.160348935401345e-06,0.0,0.0383561643835616,0.0112072786846858,0.0252085780387045,AppleiCloud
192.168.122.46,162.125.248.4,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
162.125.248.4,192.168.122.46,443,6,7.195279896387969e-06,1.212394698973914e-07,0.0,0.0004566210045662,0.0006618471664184,0.0006828938136065,Dropbox
192.168.122.46,162.125.248.1,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
162.125.248.1,192.168.122.46,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.168.125.216,162.125.34.137,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.122.90,162.125.18.133,443,6,0.0002590300762699,4.065952145270401e-05,0.0082191780821917,0.0201293759512937,0.0476977153846688,0.02095020796237,Dropbox
162.125.18.133,192.168.122.90,443,6,0.0004173262339905,3.485867912376729e-05,0.0082191780821917,0.0550989345509893,0.0236152303968575,0.0348701954061927,Dropbox
192.168.125.36,162.125.248.4,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
162.125.248.4,192.168.125.36,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.168.121.92,162.125.5.3,443,6,7.914807886026766e-05,1.066441029443593e-05,0.0,0.1227549467275494,0.0380010581385262,0.1006104414546503,Dropbox
162.125.5.3,192.168.121.92,443,6,0.0001007339185494,3.296081511421966e-05,0.0,0.163165905631659,0.0998433219792492,0.1602289272488711,Dropbox
192.168.121.75,162.125.34.6,443,6,5.0366959274715785e-05,5.728564952651744e-06,0.0,0.0499238964992389,0.0300175266936036,0.0489214117884562,Dropbox
162.125.34.6,192.168.121.75,443,6,5.756223917110376e-05,1.0533844711469508e-05,0.0,0.0754566210045662,0.0514524889696283,0.0793141035842423,Dropbox
192.168.127.66,162.125.248.4,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
162.125.248.4,192.168.127.66,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.168.127.66,104.16.99.29,443,6,0.0006403799107785,2.9624398163774137e-05,0.0,0.0184931506849315,0.011209729968036,0.0214927907709326,Dropbox
104.16.99.29,192.168.127.66,443,6,0.0010433155849762,0.0006728370904217,0.0,0.5,0.2136512162594344,0.2282389599687653,Dropbox
192.168.122.154,162.125.5.3,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
162.125.5.3,192.168.122.154,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.127.12,162.125.34.129,443,6,7.914807886026766e-05,3.4273465528685646e-06,0.0,0.0196727549467275,0.0094680914048092,0.0177414222884357,Dropbox
162.125.34.129,192.168.127.12,443,6,8.634335875665563e-05,2.490072189431039e-06,0.0,0.0105403348554033,0.0049893094083004,0.0089979330837009,Dropbox
192.168.128.7,162.125.5.3,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
162.125.5.3,192.168.128.7,443,6,7.195279896387969e-06,1.212394698973914e-07,0.0,0.0004566210045662,0.0006618471664184,0.0006828938136065,Dropbox
